state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,year,month,season,state_code,district_code,market_code,commodity_code,variety_code,grade_code,price_difference
kerala,kozhikode(calicut),mukkom,banana,other,large,2025-05-19,4800,5200,5000,2025,5,zaid,5,34,57,40,4,4,400
kerala,kozhikode(calicut),mukkom,beetroot,beetroot,faq,2025-05-19,4000,4400,4200,2025,5,zaid,5,34,57,58,64,1,400
kerala,kozhikode(calicut),mukkom,bhindi(ladies finger),bhindi,faq,2025-05-19,3000,3400,3200,2025,5,zaid,5,34,57,11,8,1,400
kerala,kozhikode(calicut),mukkom,cabbage,cabbage,faq,2025-05-19,2800,3200,3000,2025,5,zaid,5,34,57,55,53,1,400
kerala,kozhikode(calicut),mukkom,coconut seed,other,faq,2025-05-19,6000,6200,6100,2025,5,zaid,5,34,57,69,4,1,200
kerala,kozhikode(calicut),mukkom,cowpea(veg),cowpea (veg),faq,2025-05-19,5500,5800,5600,2025,5,zaid,5,34,57,59,54,1,300
kerala,kozhikode(calicut),mukkom,cucumbar(kheera),cucumbar,faq,2025-05-19,1600,2000,1800,2025,5,zaid,5,34,57,8,42,1,400
kerala,kozhikode(calicut),mukkom,drumstick,drumstick,faq,2025-05-19,10500,11500,11000,2025,5,zaid,5,34,57,23,18,1,1000
kerala,kozhikode(calicut),palayam,bhindi(ladies finger),other,faq,2025-05-19,1900,1900,1900,2025,5,zaid,5,34,58,11,4,1,0
kerala,kozhikode(calicut),palayam,brinjal,other,faq,2025-05-19,2000,2000,2000,2025,5,zaid,5,34,58,30,4,1,0
kerala,kozhikode(calicut),palayam,cauliflower,other,faq,2025-05-19,2500,2500,2500,2025,5,zaid,5,34,58,16,4,1,0
kerala,kozhikode(calicut),palayam,cluster beans,other,faq,2025-05-19,1700,1700,1700,2025,5,zaid,5,34,58,33,4,1,0
kerala,kozhikode(calicut),palayam,green chilli,other,faq,2025-05-19,2600,2600,2600,2025,5,zaid,5,34,58,36,4,1,0
kerala,kozhikode(calicut),palayam,potato,other,faq,2025-05-19,2300,2400,2300,2025,5,zaid,5,34,58,31,4,1,100
kerala,kozhikode(calicut),quilandy,bhindi(ladies finger),other,faq,2025-05-19,3000,3200,3000,2025,5,zaid,5,34,59,11,4,1,200
kerala,kozhikode(calicut),quilandy,french beans (frasbean),other,faq,2025-05-19,8700,9000,8800,2025,5,zaid,5,34,59,45,4,1,300
kerala,kozhikode(calicut),quilandy,pumpkin,other,faq,2025-05-19,1300,1400,1300,2025,5,zaid,5,34,59,64,4,1,100
kerala,kozhikode(calicut),quilandy,raddish,other,faq,2025-05-19,2800,3000,3000,2025,5,zaid,5,34,59,70,4,1,200
kerala,kozhikode(calicut),vengeri(kozhikode),bitter gourd,bitter gourd,faq,2025-05-19,5000,5300,5300,2025,5,zaid,5,34,60,54,56,1,300
kerala,kozhikode(calicut),vengeri(kozhikode),carrot,carrot,faq,2025-05-19,2600,2900,2900,2025,5,zaid,5,34,60,22,17,1,300
kerala,malappuram,kottakkal,ashgourd,other,faq,2025-05-19,1000,1200,1100,2025,5,zaid,5,35,61,60,4,1,200
kerala,malappuram,kottakkal,beetroot,beetroot,faq,2025-05-19,3100,3300,3200,2025,5,zaid,5,35,61,58,64,1,200
kerala,malappuram,kottakkal,carrot,other,faq,2025-05-19,2500,2700,2600,2025,5,zaid,5,35,61,22,4,1,200
kerala,malappuram,kottakkal,cowpea (lobia/karamani),other,faq,2025-05-19,2300,2500,2400,2025,5,zaid,5,35,61,71,4,1,200
kerala,malappuram,kottakkal,cucumbar(kheera),other,faq,2025-05-19,5000,5200,5100,2025,5,zaid,5,35,61,8,4,1,200
kerala,malappuram,kottakkal,onion,other,faq,2025-05-19,1800,2000,1900,2025,5,zaid,5,35,61,12,4,1,200
kerala,malappuram,kottakkal,raddish,other,faq,2025-05-19,2300,2500,2400,2025,5,zaid,5,35,61,70,4,1,200
kerala,malappuram,kottakkal,snakeguard,other,faq,2025-05-19,2400,2600,2500,2025,5,zaid,5,35,61,65,4,1,200
kerala,malappuram,kottakkal,tomato,other,faq,2025-05-19,1500,1700,1600,2025,5,zaid,5,35,61,9,4,1,200
kerala,malappuram,perinthalmanna,banana - green,banana - green,faq,2025-05-19,3000,3800,3500,2025,5,zaid,5,35,62,57,52,1,800
kerala,malappuram,perinthalmanna,bhindi(ladies finger),bhindi,faq,2025-05-19,3500,3800,3600,2025,5,zaid,5,35,62,11,8,1,300
kerala,malappuram,perinthalmanna,cabbage,cabbage,faq,2025-05-19,1500,1800,1600,2025,5,zaid,5,35,62,55,53,1,300
kerala,malappuram,perinthalmanna,capsicum,capsicum,faq,2025-05-19,5000,6000,5500,2025,5,zaid,5,35,62,44,40,1,1000
kerala,malappuram,perinthalmanna,ginger(green),green ginger,faq,2025-05-19,3500,4500,4000,2025,5,zaid,5,35,62,27,24,1,1000
kerala,malappuram,perinthalmanna,lemon,other,faq,2025-05-19,8000,8500,8200,2025,5,zaid,5,35,62,25,4,1,500
kerala,palakad,koduvayoor,ashgourd,other,faq,2025-05-19,1000,1800,1400,2025,5,zaid,5,36,63,60,4,1,800
kerala,palakad,koduvayoor,banana,nendra bale,medium,2025-05-19,4500,4900,4700,2025,5,zaid,5,36,63,40,65,3,400
kerala,palakad,koduvayoor,bitter gourd,other,faq,2025-05-19,6000,6400,6200,2025,5,zaid,5,36,63,54,4,1,400
kerala,palakad,koduvayoor,bottle gourd,other,faq,2025-05-19,2400,2800,2600,2025,5,zaid,5,36,63,7,4,1,400
kerala,palakad,koduvayoor,colacasia,other,faq,2025-05-19,6800,7200,7000,2025,5,zaid,5,36,63,61,4,1,400
kerala,palakad,koduvayoor,elephant yam (suran),other,faq,2025-05-19,5800,6200,6000,2025,5,zaid,5,36,63,24,4,1,400
kerala,palakad,koduvayoor,garlic,other,faq,2025-05-19,12500,12900,12700,2025,5,zaid,5,36,63,50,4,1,400
kerala,palakad,koduvayoor,green chilli,other,faq,2025-05-19,3500,3900,3700,2025,5,zaid,5,36,63,36,4,1,400
kerala,palakad,koduvayoor,onion,big,faq,2025-05-19,2000,2800,2400,2025,5,zaid,5,36,63,12,57,1,800
kerala,pathanamthitta,kalanjoor  vfpck,banana,red banana,large,2025-05-19,3000,4300,3800,2025,5,zaid,5,37,64,40,66,4,1300
kerala,pathanamthitta,kalanjoor  vfpck,cowpea(veg),cowpea (veg),faq,2025-05-19,5200,7000,5800,2025,5,zaid,5,37,64,59,54,1,1800
kerala,pathanamthitta,mezhuveli  vfpck,banana,palayamthodan,medium,2025-05-19,800,2300,1600,2025,5,zaid,5,37,65,40,59,3,1500
kerala,thirssur,irinjalakkuda,banana - green,other,faq,2025-05-19,4500,4500,4500,2025,5,zaid,5,38,66,57,4,1,0
kerala,thirssur,thrissur,ashgourd,ashgourd,faq,2025-05-19,1400,1400,1400,2025,5,zaid,5,38,67,60,55,1,0
kerala,thirssur,thrissur,cauliflower,cauliflower,faq,2025-05-19,4000,4000,4000,2025,5,zaid,5,38,67,16,67,1,0
kerala,thirssur,thrissur,cucumbar(kheera),cucumbar,faq,2025-05-19,1500,1500,1500,2025,5,zaid,5,38,67,8,42,1,0
kerala,thirssur,thrissur,snakeguard,snakeguard,faq,2025-05-19,2500,2500,2500,2025,5,zaid,5,38,67,65,62,1,0
kerala,thiruvananthapuram,parassala,elephant yam (suran),elephant yam (suran),faq,2025-05-19,4000,4500,4000,2025,5,zaid,5,39,68,24,19,1,500
kerala,thiruvananthapuram,parassala,green chilli,green chilly,faq,2025-05-19,5800,6000,5800,2025,5,zaid,5,39,68,36,29,1,200
madhya pradesh,morena,sabalgarh(f&v),tomato,deshi,non-faq,2025-05-19,900,1000,950,2025,5,zaid,6,40,69,9,35,2,100
nagaland,kohima,kohima,beans,beans (whole),faq,2025-05-19,8000,8200,8100,2025,5,zaid,7,41,70,72,68,1,200
odisha,balasore,jaleswar,onion,other,faq,2025-05-19,1800,2200,2000,2025,5,zaid,8,42,71,12,4,1,400
odisha,balasore,jaleswar,potato,other,faq,2025-05-19,1300,1700,1500,2025,5,zaid,8,42,71,31,4,1,400
odisha,balasore,jaleswar,water melon,water melon,medium,2025-05-19,1100,1500,1300,2025,5,zaid,8,42,71,39,32,3,400
odisha,bargarh,attabira,onion,other,faq,2025-05-19,1800,2000,1800,2025,5,zaid,8,43,72,12,4,1,200
odisha,bargarh,attabira,pointed gourd (parval),other,faq,2025-05-19,3500,4000,3500,2025,5,zaid,8,43,72,15,4,1,500
odisha,bargarh,attabira,ridgeguard(tori),ridgeguard(tori),faq,2025-05-19,2500,3000,2500,2025,5,zaid,8,43,72,17,38,1,500
odisha,bhadrak,chandabali,onion,other,faq,2025-05-19,2000,2500,2200,2025,5,zaid,8,44,73,12,4,1,500
odisha,boudh,khunthabandha,brinjal,other,faq,2025-05-19,1500,2500,2000,2025,5,zaid,8,45,74,30,4,1,1000
odisha,dhenkanal,hindol,cucumbar(kheera),cucumbar,faq,2025-05-19,4000,4500,4200,2025,5,zaid,8,46,75,8,42,1,500
odisha,dhenkanal,kamakhyanagar,bhindi(ladies finger),bhindi,faq,2025-05-19,3500,4200,4000,2025,5,zaid,8,46,76,11,8,1,700
odisha,dhenkanal,kamakhyanagar,cauliflower,cauliflower,faq,2025-05-19,3000,4000,3500,2025,5,zaid,8,46,76,16,67,1,1000
odisha,dhenkanal,kamakhyanagar,green chilli,green chilly,faq,2025-05-19,6000,6500,6000,2025,5,zaid,8,46,76,36,29,1,500
odisha,gajapati,parlakhemundi,brinjal,other,faq,2025-05-19,1300,1500,1400,2025,5,zaid,8,47,77,30,4,1,200
odisha,gajapati,parlakhemundi,tomato,local,non-faq,2025-05-19,1300,1500,1400,2025,5,zaid,8,47,77,9,7,2,200
odisha,ganjam,bhanjanagar,pumpkin,other,faq,2025-05-19,1000,1200,1100,2025,5,zaid,8,48,78,64,4,1,200
odisha,kendrapara,kendrapara,pointed gourd (parval),pointed gourd (parval),faq,2025-05-19,3000,4000,3500,2025,5,zaid,8,49,79,15,69,1,1000
odisha,kendrapara,kendrapara,pumpkin,pumpkin,faq,2025-05-19,1500,2000,1500,2025,5,zaid,8,49,79,64,61,1,500
odisha,kendrapara,kendrapara(marshaghai),potato,potato,non-faq,2025-05-19,1700,2000,1800,2025,5,zaid,8,49,80,31,51,2,300
odisha,nayagarh,bahadajholla,bhindi(ladies finger),bhindi,faq,2025-05-19,950,1200,950,2025,5,zaid,8,50,81,11,8,1,250
odisha,nayagarh,bahadajholla,pumpkin,other,faq,2025-05-19,1000,1000,1000,2025,5,zaid,8,50,81,64,4,1,0
odisha,rayagada,gunpur,brinjal,other,faq,2025-05-19,2000,3150,2500,2025,5,zaid,8,51,82,30,4,1,1150
odisha,rayagada,gunpur,cotton,other,faq,2025-05-19,6500,7521,7000,2025,5,zaid,8,51,82,73,4,1,1021
odisha,rayagada,gunpur,water melon,other,small,2025-05-19,2000,3000,2500,2025,5,zaid,8,51,82,39,4,5,1000
odisha,rayagada,rayagada(muniguda),carrot,carrot,faq,2025-05-19,3200,4100,3650,2025,5,zaid,8,51,83,22,17,1,900
odisha,sundergarh,sargipali,tomato,other,non-faq,2025-05-19,1800,2200,2000,2025,5,zaid,8,52,84,9,4,2,400
punjab,amritsar,chogawan,cauliflower,cauliflower,faq,2025-05-19,600,850,750,2025,5,zaid,9,53,85,16,67,1,250
punjab,amritsar,rayya,bhindi(ladies finger),bhindi,faq,2025-05-19,2800,2800,2800,2025,5,zaid,9,53,86,11,8,1,0
punjab,amritsar,rayya,tomato,hybrid,faq,2025-05-19,1200,1200,1200,2025,5,zaid,9,53,86,9,70,1,0
punjab,fazilka,fazilka,garlic,other,faq,2025-05-19,3000,5000,4000,2025,5,zaid,9,54,87,50,4,1,2000
punjab,fazilka,fazilka,mango,other,medium,2025-05-19,4000,6000,5000,2025,5,zaid,9,54,87,14,4,3,2000
punjab,gurdaspur,kalanaur,green chilli,green chilly,faq,2025-05-19,4000,4000,4000,2025,5,zaid,9,55,88,36,29,1,0
punjab,gurdaspur,kalanaur,pumpkin,other,faq,2025-05-19,1000,1000,1000,2025,5,zaid,9,55,88,64,4,1,0
punjab,hoshiarpur,garh shankar,capsicum,capsicum,faq,2025-05-19,1500,1800,1700,2025,5,zaid,9,56,89,44,40,1,300
punjab,hoshiarpur,garh shankar,cauliflower,cauliflower,faq,2025-05-19,2500,3000,2700,2025,5,zaid,9,56,89,16,67,1,500
punjab,hoshiarpur,garh shankar,karbuja(musk melon),other,large,2025-05-19,1200,1400,1300,2025,5,zaid,9,56,89,37,4,4,200
punjab,hoshiarpur,mukerian(talwara),bhindi(ladies finger),bhindi,faq,2025-05-19,3500,4500,4000,2025,5,zaid,9,56,90,11,8,1,1000
punjab,hoshiarpur,mukerian(talwara),bitter gourd,bitter gourd,faq,2025-05-19,1400,2200,1800,2025,5,zaid,9,56,90,54,56,1,800
punjab,hoshiarpur,mukerian(talwara),cucumbar(kheera),cucumbar,faq,2025-05-19,1000,2800,1800,2025,5,zaid,9,56,90,8,42,1,1800
punjab,hoshiarpur,mukerian(talwara),field pea,field pea,faq,2025-05-19,6000,7000,6500,2025,5,zaid,9,56,90,74,71,1,1000
punjab,hoshiarpur,mukerian(talwara),tomato,tomato,faq,2025-05-19,1000,1500,1200,2025,5,zaid,9,56,90,9,10,1,500
punjab,hoshiarpur,tanda urmur,bhindi(ladies finger),other,faq,2025-05-19,2000,2500,2200,2025,5,zaid,9,56,91,11,4,1,500
punjab,jalandhar,nakodar,bottle gourd,bottle gourd,faq,2025-05-19,700,850,800,2025,5,zaid,9,57,92,7,26,1,150
punjab,ludhiana,doraha,bitter gourd,other,faq,2025-05-19,2500,2500,2500,2025,5,zaid,9,58,93,54,4,1,0
punjab,ludhiana,khanna,capsicum,capsicum,faq,2025-05-19,700,1200,1000,2025,5,zaid,9,58,94,44,40,1,500
punjab,ludhiana,khanna,lemon,other,faq,2025-05-19,3000,5000,4000,2025,5,zaid,9,58,94,25,4,1,2000
punjab,ludhiana,khanna,peas wet,other,faq,2025-05-19,2000,3000,2500,2025,5,zaid,9,58,94,42,4,1,1000
punjab,ludhiana,khanna,tomato,other,faq,2025-05-19,800,1500,1000,2025,5,zaid,9,58,94,9,4,1,700
punjab,ludhiana,sahnewal,capsicum,capsicum,faq,2025-05-19,2000,2000,2000,2025,5,zaid,9,58,95,44,40,1,0
punjab,moga,nihal singh wala,cabbage,other,faq,2025-05-19,400,600,500,2025,5,zaid,9,59,96,55,4,1,200
punjab,moga,nihal singh wala,green chilli,other,faq,2025-05-19,1500,2000,1800,2025,5,zaid,9,59,96,36,4,1,500
punjab,moga,nihal singh wala,peas wet,other,faq,2025-05-19,3500,4000,3800,2025,5,zaid,9,59,96,42,4,1,500
punjab,nawanshahr,nawan shahar(subzi mandi),ginger(green),other,faq,2025-05-19,4700,5000,4800,2025,5,zaid,9,60,97,27,4,1,300
punjab,nawanshahr,nawan shahar(subzi mandi),grapes,other,medium,2025-05-19,7000,8000,7600,2025,5,zaid,9,60,97,47,4,3,1000
punjab,nawanshahr,nawan shahar(subzi mandi),green chilli,other,faq,2025-05-19,1600,1800,1730,2025,5,zaid,9,60,97,36,4,1,200
punjab,nawanshahr,nawan shahar(subzi mandi),karbuja(musk melon),other,medium,2025-05-19,1300,1400,1330,2025,5,zaid,9,60,97,37,4,3,100
punjab,nawanshahr,nawan shahar(subzi mandi),lime,other,medium,2025-05-19,8000,9000,8650,2025,5,zaid,9,60,97,75,4,3,1000
punjab,nawanshahr,nawan shahar(subzi mandi),mango,other,small,2025-05-19,3200,3500,3300,2025,5,zaid,9,60,97,14,4,5,300
punjab,nawanshahr,nawan shahar(subzi mandi),mousambi(sweet lime),other,medium,2025-05-19,4000,4500,4300,2025,5,zaid,9,60,97,29,4,3,500
punjab,pathankot,pathankot,apricot(jardalu/khumani),apricot(jardalu/khumani),medium,2025-05-19,2800,3000,3000,2025,5,zaid,9,61,98,76,72,3,200
punjab,pathankot,pathankot,banana,medium,medium,2025-05-19,3200,3600,3600,2025,5,zaid,9,61,98,40,73,3,400
punjab,pathankot,pathankot,green chilli,green chilly,faq,2025-05-19,1200,1400,1400,2025,5,zaid,9,61,98,36,29,1,200
punjab,pathankot,pathankot,guava,guava,medium,2025-05-19,2800,3000,3000,2025,5,zaid,9,61,98,77,74,3,200
punjab,pathankot,pathankot,potato,potato,non-faq,2025-05-19,600,800,800,2025,5,zaid,9,61,98,31,51,2,200
punjab,patiala,ghanaur,onion,other,faq,2025-05-19,1200,1400,1300,2025,5,zaid,9,62,99,12,4,1,200
punjab,ropar (rupnagar),morinda,brinjal,round/long,faq,2025-05-19,1500,1500,1500,2025,5,zaid,9,63,100,30,75,1,0
punjab,ropar (rupnagar),morinda,lemon,lemon,faq,2025-05-19,5000,9000,7000,2025,5,zaid,9,63,100,25,20,1,4000
punjab,ropar (rupnagar),morinda,mint(pudina),mint(pudina),faq,2025-05-19,2000,2000,2000,2025,5,zaid,9,63,100,78,76,1,0
punjab,ropar (rupnagar),morinda,peas wet,peas wet,faq,2025-05-19,5000,5000,5000,2025,5,zaid,9,63,100,42,37,1,0
punjab,ropar (rupnagar),morinda,pineapple,pine apple,medium,2025-05-19,5000,5000,5000,2025,5,zaid,9,63,100,79,77,3,0
punjab,ropar (rupnagar),morinda,ridgeguard(tori),ridgeguard(tori),faq,2025-05-19,2500,2500,2500,2025,5,zaid,9,63,100,17,38,1,0
punjab,ropar (rupnagar),morinda,tomato,deshi,non-faq,2025-05-19,1000,1200,1100,2025,5,zaid,9,63,100,9,35,2,200
punjab,tarntaran,naushera pannuan,brinjal,other,faq,2025-05-19,1200,1200,1200,2025,5,zaid,9,64,101,30,4,1,0
punjab,tarntaran,patti,capsicum,other,faq,2025-05-19,1200,1600,1400,2025,5,zaid,9,64,102,44,4,1,400
punjab,tarntaran,patti,green chilli,other,faq,2025-05-19,1200,1500,1400,2025,5,zaid,9,64,102,36,4,1,300
punjab,tarntaran,patti,potato,other,faq,2025-05-19,400,500,450,2025,5,zaid,9,64,102,31,4,1,100
punjab,tarntaran,patti,ridgeguard(tori),other,faq,2025-05-19,1200,1600,1400,2025,5,zaid,9,64,102,17,4,1,400
rajasthan,beawar,beawar,cummin seed(jeera),other,faq,2025-05-19,18000,21000,19500,2025,5,zaid,10,65,103,18,4,1,3000
rajasthan,beawar,beawar,wheat,other,faq,2025-05-19,2400,2600,2500,2025,5,zaid,10,65,103,80,4,1,200
rajasthan,churu,sadulpur,bajra(pearl millet/cumbu),local,faq,2025-05-19,2200,2300,2250,2025,5,zaid,10,66,104,6,7,1,100
rajasthan,ganganagar,sriganganagar (f&v),cabbage,other,faq,2025-05-19,700,900,800,2025,5,zaid,10,67,105,55,4,1,200
rajasthan,ganganagar,sriganganagar (f&v),ginger(green),green ginger,faq,2025-05-19,3800,4200,4000,2025,5,zaid,10,67,105,27,24,1,400
rajasthan,ganganagar,sriganganagar (f&v),green chilli,green chilly,faq,2025-05-19,1600,2000,1800,2025,5,zaid,10,67,105,36,29,1,400
rajasthan,ganganagar,sriganganagar (f&v),mango,other,medium,2025-05-19,5300,5700,5500,2025,5,zaid,10,67,105,14,4,3,400
rajasthan,ganganagar,sriganganagar (f&v),pineapple,other,medium,2025-05-19,4300,4700,4500,2025,5,zaid,10,67,105,79,4,3,400
rajasthan,ganganagar,sriganganagar (f&v),tinda,other,faq,2025-05-19,2100,2500,2300,2025,5,zaid,10,67,105,26,4,1,400
rajasthan,hanumangarh,goluwala,tomato,deshi,faq,2025-05-19,1000,1000,1000,2025,5,zaid,10,68,106,9,35,1,0
rajasthan,hanumangarh,sangriya,onion,onion,faq,2025-05-19,800,1300,1000,2025,5,zaid,10,68,107,12,9,1,500
rajasthan,jaipur,jaipur (f&v),bitter gourd,bitter gourd,faq,2025-05-19,1700,1800,1750,2025,5,zaid,10,69,108,54,56,1,100
rajasthan,jaipur,jaipur (f&v),capsicum,capsicum,faq,2025-05-19,2500,3000,2750,2025,5,zaid,10,69,108,44,40,1,500
rajasthan,jaipur,jaipur (f&v),garlic,average,faq,2025-05-19,3000,9000,6000,2025,5,zaid,10,69,108,50,44,1,6000
rajasthan,jaipur,jaipur (f&v),grapes,annabesahai,medium,2025-05-19,4000,8000,6000,2025,5,zaid,10,69,108,47,45,3,4000
rajasthan,jaipur,jaipur (f&v),lemon,lemon,faq,2025-05-19,5000,6000,5500,2025,5,zaid,10,69,108,25,20,1,1000
rajasthan,jaipur,jaipur (f&v),mango (raw-ripe),other,faq,2025-05-19,1000,2000,1500,2025,5,zaid,10,69,108,41,4,1,1000
rajasthan,jaipur rural,bassi,mustard,other,non-faq,2025-05-19,5390,6241,5815,2025,5,zaid,10,70,109,5,4,2,851
rajasthan,jaipur rural,bassi,onion,other,non-faq,2025-05-19,1300,1500,1400,2025,5,zaid,10,70,109,12,4,2,200
rajasthan,jodhpur,jodhpur (grain),methi seeds,other,faq,2025-05-19,4400,4610,4510,2025,5,zaid,10,71,110,81,4,1,210
rajasthan,jodhpur,jodhpur (grain),soanf,other,faq,2025-05-19,6500,8000,7250,2025,5,zaid,10,71,110,82,4,1,1500
rajasthan,kota,kota,bengal gram(gram)(whole),other,non-faq,2025-05-19,4901,5390,5100,2025,5,zaid,10,72,111,2,4,2,489
rajasthan,kota,kota,green gram (moong)(whole),other,non-faq,2025-05-19,3901,7000,6800,2025,5,zaid,10,72,111,19,4,2,3099
rajasthan,kota,kota,linseed,other,faq,2025-05-19,6600,6900,6800,2025,5,zaid,10,72,111,83,4,1,300
rajasthan,kota,kota,methi seeds,other,faq,2025-05-19,4365,4600,4500,2025,5,zaid,10,72,111,81,4,1,235
rajasthan,kota,kota,"sesamum(sesame,gingelly,til)",other,non-faq,2025-05-19,5500,7700,7500,2025,5,zaid,10,72,111,20,4,2,2200
rajasthan,rajsamand,rajsamand,tomato,tomato,faq,2025-05-19,600,800,700,2025,5,zaid,10,73,112,9,10,1,200
rajasthan,sanchore,sanchore,onion,other,faq,2025-05-19,1000,1400,1200,2025,5,zaid,10,74,113,12,4,1,400
telangana,hyderabad,mahboob manison,beetroot,beetroot,faq,2025-05-19,1500,1500,1500,2025,5,zaid,11,75,114,58,64,1,0
telangana,hyderabad,mahboob manison,carrot,carrot,faq,2025-05-19,2000,2500,2250,2025,5,zaid,11,75,114,22,17,1,500
telangana,hyderabad,mahboob manison,tomato,deshi,faq,2025-05-19,600,800,700,2025,5,zaid,11,75,114,9,35,1,200
telangana,karimnagar,vemulawada,paddy(dhan)(common),i.r. 64,faq,2025-05-19,2300,2320,2320,2025,5,zaid,11,76,115,4,78,1,20
telangana,nalgonda,devarkonda(mallepalli),paddy(dhan)(common),mtu-1010,non-faq,2025-05-19,2300,2300,2300,2025,5,zaid,11,77,116,4,79,2,0
telangana,ranga reddy,kukatpally(rythu bazar),brinjal,arkasheela mattigulla,faq,2025-05-19,1800,1800,1800,2025,5,zaid,11,78,117,30,27,1,0
telangana,ranga reddy,kukatpally(rythu bazar),ridgeguard(tori),other,faq,2025-05-19,3500,3500,3500,2025,5,zaid,11,78,117,17,4,1,0
telangana,ranga reddy,mehndipatnam(rythu bazar),banana - green,banana - green,faq,2025-05-19,2500,2500,2500,2025,5,zaid,11,78,118,57,52,1,0
telangana,ranga reddy,mehndipatnam(rythu bazar),bitter gourd,bitter gourd,faq,2025-05-19,3200,3200,3200,2025,5,zaid,11,78,118,54,56,1,0
telangana,ranga reddy,mehndipatnam(rythu bazar),brinjal,arkasheela mattigulla,faq,2025-05-19,1800,1800,1800,2025,5,zaid,11,78,118,30,27,1,0
telangana,ranga reddy,mehndipatnam(rythu bazar),cabbage,cabbage,faq,2025-05-19,900,900,900,2025,5,zaid,11,78,118,55,53,1,0
telangana,ranga reddy,mehndipatnam(rythu bazar),leafy vegetable,leafy vegetables,faq,2025-05-19,2000,2000,2000,2025,5,zaid,11,78,118,84,80,1,0
telangana,ranga reddy,mehndipatnam(rythu bazar),onion,1st sort,faq,2025-05-19,1600,1600,1600,2025,5,zaid,11,78,118,12,81,1,0
telangana,ranga reddy,mehndipatnam(rythu bazar),snakeguard,other,faq,2025-05-19,1800,1800,1800,2025,5,zaid,11,78,118,65,4,1,0
telangana,warangal,warangal,bitter gourd,bitter gourd,faq,2025-05-19,4000,4500,4250,2025,5,zaid,11,79,119,54,56,1,500
telangana,warangal,warangal,colacasia,colacasia,faq,2025-05-19,3500,4000,3750,2025,5,zaid,11,79,119,61,82,1,500
telangana,warangal,warangal,cucumbar(kheera),cucumbar,faq,2025-05-19,1600,2000,1800,2025,5,zaid,11,79,119,8,42,1,400
telangana,warangal,warangal,field pea,field pea,faq,2025-05-19,4500,5000,4750,2025,5,zaid,11,79,119,74,71,1,500
telangana,warangal,warangal,green chilli,green chilly,faq,2025-05-19,1600,2000,1800,2025,5,zaid,11,79,119,36,29,1,400
telangana,warangal,warangal,ridgeguard(tori),ridgeguard(tori),faq,2025-05-19,4000,4500,4250,2025,5,zaid,11,79,119,17,38,1,500
tripura,gomati,nutanbazar,bhindi(ladies finger),bhindi,faq,2025-05-19,3850,4000,3950,2025,5,zaid,12,80,120,11,8,1,150
tripura,gomati,nutanbazar,brinjal,round/long,faq,2025-05-19,2850,3000,2950,2025,5,zaid,12,80,120,30,75,1,150
tripura,gomati,nutanbazar,pointed gourd (parval),pointed gourd (parval),faq,2025-05-19,5850,6000,5950,2025,5,zaid,12,80,120,15,69,1,150
tripura,khowai,teliamura,cowpea(veg),cowpea (veg),faq,2025-05-19,3000,3200,3100,2025,5,zaid,12,81,121,59,54,1,200
tripura,khowai,teliamura,fish,rahu(andhra),faq,2025-05-19,18700,18900,18800,2025,5,zaid,12,81,121,85,83,1,200
tripura,khowai,teliamura,onion,nasik,faq,2025-05-19,2000,2200,2100,2025,5,zaid,12,81,121,12,84,1,200
tripura,khowai,teliamura,pigs,pigs,faq,2025-05-19,3500,7000,5200,2025,5,zaid,12,81,121,86,85,1,3500
tripura,khowai,teliamura,pointed gourd (parval),pointed gourd (parval),faq,2025-05-19,3500,3700,3600,2025,5,zaid,12,81,121,15,69,1,200
tripura,north tripura,dasda,onion,onion,faq,2025-05-19,2500,3000,2750,2025,5,zaid,12,82,122,12,9,1,500
tripura,north tripura,dasda,rice,masuri,faq,2025-05-19,3300,3500,3400,2025,5,zaid,12,82,122,87,86,1,200
tripura,south district,barpathari,bhindi(ladies finger),bhindi,faq,2025-05-19,3900,4100,4000,2025,5,zaid,12,83,123,11,8,1,200
tripura,south district,barpathari,ginger(green),green ginger,faq,2025-05-19,7900,8100,8000,2025,5,zaid,12,83,123,27,24,1,200
tripura,south district,barpathari,green chilli,green chilly,faq,2025-05-19,3900,4100,4000,2025,5,zaid,12,83,123,36,29,1,200
tripura,south district,barpathari,onion,red,faq,2025-05-19,2400,2600,2500,2025,5,zaid,12,83,123,12,87,1,200
uttar pradesh,agra,fatehabad,pumpkin,pumpkin,faq,2025-05-19,400,600,600,2025,5,zaid,13,84,17,64,61,1,200
uttar pradesh,aligarh,charra,cabbage,cabbage,faq,2025-05-19,1400,1500,1450,2025,5,zaid,13,85,124,55,53,1,100
